second,Volt,Volt
-32.80550E-06,+6.78894466162E+00,+3.33668339203E+00
-32.76000E-06,+6.86934667081E+00,+3.37185927105E+00
-32.71450E-06,+6.87437179641E+00,+3.33165826648E+00
-32.66900E-06,+6.86934667081E+00,+3.38190952225E+00
-32.62350E-06,+6.86934667081E+00,+3.34673364323E+00
-32.57800E-06,+6.86934667081E+00,+3.33165826648E+00
-32.53250E-06,+6.94974868000E+00,+3.41206027567E+00
-32.48700E-06,+6.86934667081E+00,+3.26130650842E+00
-32.44150E-06,+6.86934667081E+00,+3.37688439663E+00
-32.39600E-06,+6.86934667083E+00,+3.33165826648E+00
-32.35050E-06,+6.90452254980E+00,+3.36683414548E+00
-32.30500E-06,+6.86934667081E+00,+3.34170851766E+00
-32.25950E-06,+6.86934667081E+00,+3.38693464783E+00
-32.21400E-06,+6.86934667081E+00,+3.39195977335E+00
-32.16850E-06,+6.86934667081E+00,+3.42713565237E+00
-32.12300E-06,+6.91959792652E+00,+3.36180901996E+00
-32.07750E-06,+6.94472355445E+00,+3.41206027567E+00
-32.03200E-06,+6.86934667081E+00,+3.37185927105E+00
-31.98650E-06,+6.86934667081E+00,+3.41206027567E+00
-31.94100E-06,+6.86934667081E+00,+3.41206027567E+00
-31.89550E-06,+6.86934667081E+00,+3.33165826648E+00
-31.85000E-06,+6.86934667081E+00,+3.41206027567E+00
-31.80450E-06,+6.86934667081E+00,+3.41206027567E+00
-31.75900E-06,+6.80904516386E+00,+3.40201002455E+00
-31.71350E-06,+6.91457280095E+00,+3.33165826648E+00
-31.66800E-06,+6.86934667081E+00,+3.33165826648E+00
-31.62250E-06,+6.91457280100E+00,+3.37688439668E+00
-31.57700E-06,+6.87939692198E+00,+3.34170851766E+00
-31.53150E-06,+6.81407028946E+00,+3.33165826648E+00
-31.48600E-06,+6.86934667081E+00,+3.41206027567E+00
-31.44050E-06,+6.86934667081E+00,+3.41206027567E+00
-31.39500E-06,+6.86934667081E+00,+3.36180901996E+00
-31.34950E-06,+6.79396978716E+00,+3.41206027567E+00
-31.30400E-06,+6.82914566618E+00,+3.41206027562E+00
-31.25850E-06,+6.94472355439E+00,+3.41206027567E+00
